,Name,NumAtoms,SMILES,Num_Conformers,Bond_Type,Is_Aromatic,TPSA,MaxPartialCharge,MinPartialCharge,ExactMolecularWeight,FPDensityMorgan1,FPDensityMorgan2,FPDensityMorgan3,HeavyAtomWt,MaxAbsPartialCharge,MinAbsPartialCharge,AverageMolWt,NumRadicalElectrons,NumValenceElectrons,RingCount,MolMR,MolLogP,BalbanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Kappa1,Kappa2,Kappa3,Asphericity,Eccentricity,InertialShapeFactor,NPR1,NPR2,PMI1,PMI2,PMI3,RadiusOfGyration,SpherocityIndex,FractionalCSP3,HeavyAtomCount,NHOHCount,NOCount,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,pyLabuteASA,WeightedSumofADSProperties,QED_UsingMaxDescriptorWeights,QED_UsingAVGDescriptorWeights,QED_UsingUnitWeights,FormalCharge,NumSpiroAtoms,PBF
399,ZINC00158873,20.0,[H]C(=O)C1=C([H])SC(c2c([H])c([H])c([H])c([H])c2[H])=N1,1.0,1.0,False,29.43,,,189.024834844,1.4615384615384615,2.230769230769231,2.8461538461538463,182.18299999999996,,,189.23900000000003,0.0,64.0,2.0,54.71700000000002,2.2203,2.632853079690604,668.3319018890953,15.187716254269354,13.263710176427685,7.080206757355411,9.25179531537246,6.809586031195753,4.126082612123479,2.071748978881349,2.8666956004121986,1.2682689008704267,2.052440542702838,0.75138395317544,1.3730981164425866,0.27,4.41595936588015,4.668907825780596,2.3899712867888017,0.6075470567920821,0.9879502168303658,0.003376716562383974,0.15477199056946112,0.8452291045006117,250.3109422675017,1366.9792111674942,1617.2883823908892,2.9234019351436964,1.2111363198515763e-06,0.0,13.0,0.0,2.0,90.21048550381371,0.0,0.0,0.0,0.0,0.0,89.3067539811385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.389847077263362,23.06781409831384,0.0,0.0,4.992404732635669,0.0,0.0,46.85668807292565,0.0,0.0,0.0,0.0,11.761884949391115,11.305929148922722,4.794537184071822,0.0,15.158761384888534,46.285641313864325,0.0,0.0,0.0,90.2104855038137,0.6795782942404182,0.6540121479717644,0.6795782942404182,0.7401761997419829,0.0,0.0,0.0011314979354678516
400,ZINC01401158,25.0,[H]C1=C(C(=O)N([H])C([H])([H])[H])N=C(c2c([H])c([H])c(Cl)c([H])c2[H])S1,1.0,1.0,False,41.46,,,252.012411588,1.625,2.375,3.0625,243.65399999999997,,,252.72600000000006,0.0,82.0,2.0,67.72970000000002,2.4208000000000007,2.5171817643907684,806.8161524196287,19.265066523458984,16.588888244936868,9.161313771883052,11.373803783300607,8.392995458700282,5.140242917137278,2.5756251060534687,3.7485362005935468,1.5702069644564867,2.543360842793512,0.8994021352497225,1.66125096322794,0.5199999999999999,5.6577849666377755,5.91493960849646,3.0457011919712693,0.6373246086924759,0.9900581682771533,0.0017715759383753497,0.14065853485547153,0.8602686060761512,485.5951062786919,2969.90314611912,3452.297486090319,3.6968325881458903,0.013119054366314789,0.09090909090909091,16.0,1.0,3.0,115.296553661274,0.0,0.0,0.0,0.0,0.0,114.60111693253836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.172447711761784,34.31372155556662,0.0,5.309813353288376,4.992404732635669,0.0,6.975826900282246,45.83690267900368,0.0,0.0,5.309813353288376,0.0,23.36282483962363,17.92672361622523,4.794537184071822,0.0,16.529519941058755,40.24322260620103,6.434475392069527,0.0,0.0,115.296553661274,0.8931169102858505,0.8829079771751563,0.8931169102858505,0.9143257738345375,0.0,0.0,0.0754114716526933
401,ZINC00159235,32.0,[H]C1=C(C([H])([H])[N+](N([H])[H])(C([H])([H])[H])C([H])([H])[H])N=C(c2c([H])c([H])c(Cl)c([H])c2[H])S1,1.0,1.0,False,38.379999999999995,,,268.0669725800903,1.588235294117647,2.3529411764705883,3.0,253.67299999999997,,,268.7929999999998,0.0,90.0,2.0,74.82580000000003,2.6249000000000002,2.8245665735500713,969.3787176703952,25.187716254269354,23.12785354997296,9.700279076919147,14.245812251228758,11.55969170671829,5.359725569655325,2.9058827382699546,4.078793832810032,1.5337905346684708,2.5069444130054963,0.9560585581807526,1.676240719492303,0.52,4.255456621914888,5.6577849666377755,4.2819760449594675,0.6215597266817897,0.9890623798814341,0.001642559216513008,0.14749782609677273,0.8913876676391317,542.6822111969029,3279.6431195580735,3679.255657916282,3.7355316990802234,0.1255403810802546,0.25,17.0,2.0,3.0,131.71782299931039,0.0,0.0,0.0,0.0,0.0,130.74866152923312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.235579037667932,28.40654182621511,0.0,0.0,10.821124501465995,0.0,20.448513484880436,45.83690267900368,0.0,0.0,5.828719768830327,0.0,23.36282483962363,30.084264122270596,0.0,0.0,23.383312721909853,40.24322260620103,7.846317470397728,0.0,0.0,131.71782299931039,0.5281382538690252,0.4223844456673283,0.5281382538690252,0.7016854005281831,1.0,0.0,0.6069991184334717
402,ZINC61847354,30.0,[H]C1=C(C([H])([H])[N+]([H])([H])C([H])([H])C([H])([H])[H])N=C(c2c([H])c([H])c(F)c([H])c2Cl)S1,1.0,1.0,False,28.97,,,271.0466517360903,1.7647058823529411,2.6470588235294117,3.4705882352941178,258.664,,,271.76799999999974,0.0,90.0,2.0,70.95440000000002,2.3972000000000007,2.652057908200821,942.8420531156745,23.61036598507973,21.058604427482233,9.631029954428415,13.302436578254692,10.575067145472925,5.37510100840996,2.6830615758995786,3.8559726704396557,1.6255272120469308,2.693172208636264,0.9892173555025253,1.9416748652268794,0.49000000000000005,4.796073162494387,6.596991445412923,3.724282170056992,0.4980141766468108,0.9776250743120292,0.001118199768138704,0.2103549715989605,0.8280917229661979,740.5579455132561,2915.309775637413,3520.5155356400223,3.633612870221135,0.10897066756086204,0.25,17.0,2.0,2.0,127.34344771146266,0.0,0.0,0.0,0.0,0.0,126.45154428193867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.595281424774054,28.40654182621511,0.0,0.0,4.992404732635669,6.851892117295679,12.99371936863189,45.61170481238628,0.0,0.0,5.30283810257042,0.0,23.36282483962363,18.03743635522337,0.0,5.817220841045895,27.49368772686509,34.200803898537735,7.846317470397728,0.0,0.0,127.34344771146267,0.910312658902193,0.9182865748119176,0.910312658902193,0.7750517063455761,1.0,0.0,0.6199164630811461
403,ZINC05931499,23.0,[H]C1=C(C([H])([H])[H])N=C(c2c([H])c([H])c(N([H])[H])c([H])c2[H])S1,1.0,1.0,False,38.379999999999995,,,190.05646932,1.5384615384615385,2.3846153846153846,3.0,180.19099999999997,,,190.27100000000007,0.0,66.0,2.0,58.73940000000002,2.6235,2.646787498426535,707.1328259489843,17.687716254269354,16.30267548146378,7.119172062391505,10.463120180777645,8.223495874713716,4.145565264641526,2.193293704015362,2.988240325546212,1.2833977169786692,2.067569358811081,0.7636305460502193,1.3436780426506991,0.27,3.391723930870415,4.196903325829733,2.3899712867888017,0.6342345222653667,0.9898568805234551,0.003576169432917723,0.1420681388643295,0.8598202107778674,240.43050166008433,1455.1257323939446,1692.3604657740163,2.9837680801066084,0.01600172768201961,0.1,13.0,2.0,2.0,95.71987886576278,0.0,0.0,0.0,0.0,0.0,94.66102400760428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.789752606018162,22.49298821066616,0.0,0.0,4.992404732635669,6.851892117295679,5.719716975726273,40.814269365262355,0.0,0.0,5.719716975726273,0.0,11.761884949391115,5.043716986591482,0.0,0.0,23.38141205835443,40.24322260620103,2.8236841566564013,0.0,0.0,95.71987886576278,0.7020711077718716,0.6778282063847916,0.7020711077718716,0.7735216635588503,0.0,0.0,0.0918045416920535
404,ZINC11851496,34.0,[H]C1=C(c2c([H])c([H])c(Cl)c([H])c2[H])N=C(c2c([H])c([H])c(C([H])([H])[N+]([H])([H])[H])c([H])c2[H])S1,1.0,1.0,False,40.0,,,301.0560735480904,1.15,1.85,2.55,287.71,,,301.8219999999997,0.0,100.0,3.0,86.59110000000001,3.5739000000000027,2.2506463333067916,1242.070335859415,26.074467600217485,23.680639954473005,11.253065481419188,15.44517098834653,12.109691706718289,6.462511974155368,3.520472541644986,4.693383636185064,2.2396922341059664,3.2128461124429912,1.3487105403593453,2.1253112278280977,0.5599999999999999,5.885026693927189,7.214696965543706,3.656911322832246,0.6776112405955944,0.9924920543292176,0.001227307106834168,0.1223091251435036,0.8869078620973319,722.6454219637868,5240.164259995679,5908.3524726051055,4.43461758192589,0.03540777628186892,0.0625,20.0,3.0,2.0,146.75817793161806,0.0,0.0,0.0,0.0,0.0,146.0558988140829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.026612077865337,34.10358113927095,0.0,0.0,4.992404732635669,6.496859684315945,0.0,75.43644117999503,0.0,0.0,5.712741725008318,0.0,23.36282483962363,5.043716986591482,6.496859684315945,0.0,31.768698592963403,58.71585812379838,9.258159548725928,5.697039313055833,0.0,146.75817793161804,0.7835414337961321,0.832424717830877,0.7835414337961321,0.6729928811063997,1.0,0.0,0.3363148541518073
405,ZINC40999644,36.0,[H]C1=C(C([H])([H])[N+]([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])N=C(c2c([H])c([H])c(C([H])([H])[H])c(F)c2[H])S1,1.0,1.0,False,28.97,,,265.11692421609024,1.6666666666666667,2.611111111111111,3.4444444444444446,247.23299999999995,,,265.37699999999984,0.0,96.0,2.0,75.29840000000003,2.4423200000000005,2.7110945224570795,1118.9139390206647,28.61036598507973,26.68063995447301,9.497136535400733,15.76376144365988,13.38608490896831,5.308154298896119,2.8690793393949647,3.664025960925815,1.711937793232119,2.496109435064531,0.9977715076875787,1.6234625507468228,0.2,3.8908313099780316,7.108163265306122,3.844970414201183,0.6199849258616343,0.9889512828637453,0.001378267406388079,0.14824088546063202,0.8851491118605328,642.2187071666854,3834.6999648742353,4332.264376127448,4.074001450142685,0.07926880409597016,0.35714285714285715,18.0,2.0,2.0,136.79491821421323,0.0,0.0,0.0,0.0,0.0,135.47003236913795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.44907420562515,16.805601935982597,0.0,0.0,4.992404732635669,20.076709135920737,12.99371936863189,46.15252299034195,0.0,0.0,5.30283810257042,0.0,11.761884949391115,18.03743635522337,0.0,12.669112958341575,46.2838569007426,34.200803898537735,2.8236841566564013,0.0,0.0,136.79491821421323,0.8276358322445722,0.8141731103982044,0.8276358322445722,0.7329886341850561,1.0,0.0,0.6092857016558222
406,ZINC43388151,33.0,[H]C1=C(C([H])([H])[N+]([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])N=C(c2c([H])c(F)c([H])c(F)c2[H])S1,1.0,1.0,False,28.97,,,269.0918523400903,1.5,2.2777777777777777,3.0,254.21999999999994,,,269.3399999999997,0.0,96.0,2.0,70.51940000000002,2.273,2.671279597403283,1033.8495728007754,26.11036598507973,23.558604427482233,9.37510100840996,14.552436578254692,11.825067145472925,5.247136535400732,2.808061575899578,3.6030081974304284,1.6341833523582723,2.4183549941906843,1.0239969892339515,1.649688032293196,0.13,4.567094032752005,7.057341295221078,4.06737261335408,0.5421247940571907,0.9824411580826606,0.0010845355481730553,0.18657269603347854,0.8504405553566924,784.1518489544159,3574.341519881917,4202.929290434373,3.986644802946999,0.09335464907442081,0.3076923076923077,18.0,2.0,2.0,130.38060000223945,0.0,0.0,0.0,0.0,0.0,129.15004898035536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.72721358478932,16.805601935982597,0.0,0.0,4.992404732635669,13.224817018625059,12.99371936863189,46.40629233969085,0.0,0.0,5.30283810257042,0.0,11.761884949391115,18.03743635522337,0.0,11.63444168209179,36.60812974053492,34.200803898537735,2.8236841566564013,0.0,0.0,130.38060000223945,0.8305744231386539,0.8171388902443628,0.8305744231386539,0.7348117647942868,1.0,0.0,0.6112104723075288
407,ZINC82516543,27.0,[H]C1=C(C([H])([H])[N+]([H])([H])C([H])([H])[H])N=C(c2c([H])c(F)c([H])c([H])c2F)S1,1.0,1.0,False,28.97,,,241.06055221209,1.6875,2.5625,3.375,230.19799999999995,,,241.28600000000006,0.0,84.0,2.0,61.28540000000001,1.4928000000000003,2.6346429974375347,849.0393577629526,21.11036598507973,18.558604427482233,8.37510100840996,12.052436578254689,9.325067145472921,4.747136535400732,2.5712581770245886,3.3662047985554384,1.569625512609436,2.353797154441849,0.9670321424897117,1.6312990230394788,0.13,4.66630110265818,5.646404487577404,2.870718742608775,0.4286650127917856,0.9673764236409057,0.0011714953759548812,0.2533433539363738,0.7695605979447558,656.9045117378206,1995.425658462414,2592.941561446288,3.296878452754466,0.07276748593858669,0.18181818181818182,16.0,2.0,2.0,112.030833772775,0.0,0.0,0.0,0.0,0.0,110.92116495301573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.244179360108436,16.805601935982597,0.0,0.0,4.992404732635669,0.0,13.47268658459819,46.40629233969085,0.0,0.0,5.30283810257042,0.0,11.761884949391115,18.51640357118967,0.0,11.63444168209179,17.900278497228975,34.200803898537735,2.8236841566564013,0.0,0.0,112.030833772775,0.8717784706086696,0.881947517107843,0.8717784706086696,0.7485338141993869,1.0,0.0,0.4490246442388073
408,ZINC40999563,32.0,[H]C1=C(C([H])([H])[N+]([H])([H])[H])N=C(c2c([H])c(Cl)c(OC([H])([H])[H])c(OC([H])([H])[H])c2[H])S1,1.0,1.0,False,58.46,,,285.0459027880904,1.6111111111111112,2.5,3.2777777777777777,271.664,,,285.7759999999997,0.0,96.0,2.0,74.52210000000001,1.9339,2.7505169369173728,997.6359898059806,25.024579547452824,22.497136535400735,10.069562062346913,14.171339401989709,11.176188287646013,5.529008555083093,2.882844977340781,4.055756071880859,1.8604779304145342,2.910783483732605,1.1363011260744487,1.9808805214931993,0.4799999999999999,5.037486842837752,6.77048657825321,3.1371255349410063,0.4319442531699737,0.9680020615812183,0.00085597230862889,0.2509422419093911,0.7746541680846257,904.9990990076292,2793.7158719265226,3606.4039761564,3.5750800576722797,0.07735552536461332,0.25,18.0,3.0,4.0,134.65805841336098,0.0,0.0,0.0,0.0,0.0,133.7231380766422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.50033798546543,28.40654182621511,0.0,0.0,4.992404732635669,0.0,20.572764602081122,33.75206526367709,0.0,11.49902366656781,15.186467632608416,11.49902366656781,23.36282483962363,25.616481588672606,0.0,0.0,20.641795609569414,28.15838519087444,9.258159548725928,0.0,0.0,134.65805841336098,0.9369727657102976,0.9257210519872628,0.9369727657102976,0.9561220640316478,1.0,0.0,0.5585663183180749
409,ZINC80803527,33.0,[H]C1=C([C@]([H])(C([H])([H])[H])[N+]([H])([H])C([H])([H])C([H])([H])[H])N=C(c2c([H])c([H])c([H])c(Cl)c2Cl)S1,1.0,1.0,False,28.97,,,301.0327512600904,1.7222222222222223,2.611111111111111,3.388888888888889,287.13,,,302.2499999999997,0.0,96.0,2.0,80.60140000000003,3.3000000000000016,2.8446292012812338,1032.3397977964485,26.11036598507973,23.558604427482233,10.88695890044687,14.552436578254692,11.825067145472923,6.0030654814191875,2.919864974774568,4.470740542323873,1.8355448966362062,3.3778864154444377,1.0764002097999454,2.1859111474964568,0.8500000000000001,4.945181439619275,7.0299049134962495,3.485401978967044,0.5293151354581973,0.9811086080616179,0.001074080492996231,0.1934577452246216,0.8379531389539626,780.158604888566,3379.220361993117,4032.7080416590843,3.6812823242636443,0.12186963199435433,0.3076923076923077,18.0,2.0,2.0,142.6560616501503,0.0,0.0,0.0,0.0,0.0,141.98192361086157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.946383489439675,40.00748171644763,0.0,0.0,4.992404732635669,19.721676702941004,6.496859684315945,44.81711728508171,0.0,0.0,5.30283810257042,0.0,34.963764729856145,17.55846913925707,0.0,0.0,37.08709695650122,34.200803898537735,12.868950784139054,0.0,0.0,142.6560616501503,0.9152479666689882,0.9257587813802963,0.9152479666689882,0.7757022120527582,1.0,0.0,0.6125495597145635
410,ZINC80803530,33.0,[H]C1=C([C@@]([H])(C([H])([H])[H])[N+]([H])([H])C([H])([H])C([H])([H])[H])N=C(c2c([H])c([H])c([H])c(Cl)c2Cl)S1,1.0,1.0,False,28.97,,,301.0327512600904,1.7222222222222223,2.611111111111111,3.388888888888889,287.13,,,302.2499999999997,0.0,96.0,2.0,80.60140000000003,3.3000000000000016,2.8446292012812338,1032.3397977964485,26.11036598507973,23.558604427482233,10.88695890044687,14.552436578254692,11.825067145472923,6.0030654814191875,2.919864974774568,4.470740542323873,1.8355448966362062,3.3778864154444377,1.0764002097999454,2.1859111474964568,0.8500000000000001,4.945181439619275,7.0299049134962495,3.485401978967044,0.529271634261558,0.9811074242888942,0.0010750605143778123,0.19346374855567083,0.8385562165720749,780.0083859068961,3380.896348094695,4031.806432627052,3.6814225607119404,0.12351920263279204,0.3076923076923077,18.0,2.0,2.0,142.6560616501503,0.0,0.0,0.0,0.0,0.0,141.98192361086157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.946383489439675,40.00748171644763,0.0,0.0,4.992404732635669,19.721676702941004,6.496859684315945,44.81711728508171,0.0,0.0,5.30283810257042,0.0,34.963764729856145,17.55846913925707,0.0,0.0,37.08709695650122,34.200803898537735,12.868950784139054,0.0,0.0,142.6560616501503,0.9152479666689882,0.9257587813802963,0.9152479666689882,0.7757022120527582,1.0,0.0,0.6176038545698509
411,ZINC84427894,34.0,[H]c1c([H])c([H])c(C2=C(C([H])([H])[N+]([H])([H])[H])N=C(c3c([H])c([H])c([H])c(Cl)c3[H])S2)c([H])c1[H],1.0,1.0,False,40.0,,,301.0560735480904,1.2,2.0,2.8,287.71,,,301.8219999999997,0.0,100.0,3.0,86.69710000000003,3.4441000000000024,2.391385955332969,1242.070335859415,26.074467600217485,23.68063995447301,11.253065481419188,15.44517098834653,12.109691706718289,6.462511974155368,3.4975346142609522,4.874569854032961,2.2684819441549253,3.547822040339847,1.4636217214056655,2.5318481698420467,0.5599999999999999,5.885026693927189,7.214696965543706,3.4788131445755472,0.5946890638234271,0.9870762841849283,0.0011484178011032513,0.1602510817426045,0.8748322093532334,761.7717249878988,4158.614306669055,4753.61362122633,4.003248868814066,0.11838078965355248,0.0625,20.0,3.0,2.0,146.75817793161804,0.0,0.0,0.0,0.0,0.0,146.05589881408287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.026612077865334,33.31167834010516,0.0,0.0,4.992404732635669,0.0,6.496859684315945,76.2283439791608,0.0,0.0,5.712741725008318,0.0,23.36282483962363,11.540576670907427,0.0,0.0,26.20524710126641,65.07121241466115,9.258159548725928,4.905136513890047,0.0,146.75817793161804,0.7835414337961321,0.832424717830877,0.7835414337961321,0.6729928811063997,1.0,0.0,0.584336838337431
412,ZINC90249917,33.0,[H]C1=C(C([H])([H])[N+]([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])N=C(c2c([H])c(Cl)c([H])c([H])c2Br)S1,1.0,1.0,False,28.97,,,344.9822356800904,1.7222222222222223,2.611111111111111,3.4444444444444446,331.5809999999999,,,346.7009999999996,0.0,96.0,2.0,83.31340000000003,3.410700000000002,2.671279597403283,1035.8495728007754,26.11036598507973,23.558604427482233,11.71702649354312,14.552436578254692,11.825067145472925,6.418099277967312,2.8080615758995786,4.7739709399970085,1.6814289114844259,3.249331491989465,1.0229338419272065,2.358652009998961,1.04,5.046750276266132,7.7249157977446945,4.270643343760374,0.36623146386910715,0.9549442229537054,0.00047670051381146645,0.29678532822116316,0.7371291392171544,1546.314966861325,3840.6002995932863,5210.213645429998,3.9093230821074516,0.0949008503321854,0.3076923076923077,18.0,2.0,2.0,146.22034302890998,0.0,0.0,0.0,0.0,0.0,145.7610138206695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.946383489439675,44.33648572416446,0.0,0.0,4.992404732635669,13.224817018625059,12.99371936863189,44.26720348717281,0.0,0.0,5.30283810257042,0.0,39.29276873757298,18.03743635522337,0.0,0.0,36.60812974053492,38.67352341437015,7.846317470397728,0.0,0.0,146.22034302890998,0.8219271393677042,0.8105258604789095,0.8219271393677042,0.7272471269764562,1.0,0.0,0.6194090867460794
413,ZINC40887303,30.0,[H]C1=C(c2c([H])c([H])c([H])c([H])c2N([H])[H])N=C(c2c([H])c([H])c([H])c(Cl)c2[H])S1,1.0,1.0,False,38.379999999999995,,,286.03314703200033,1.2105263157894737,2.1052631578947367,3.0,275.69899999999996,,,286.78699999999975,0.0,94.0,3.0,84.41140000000001,4.414200000000003,2.294566621651974,1133.4927603730284,22.65181786940711,20.18063995447301,10.753065481419188,13.894529725464299,10.41247811121833,6.212511974155367,3.3822759405199756,4.555187035060053,2.170593933543461,3.143747811880486,1.3627841696411693,2.1866304162360746,0.5599999999999999,6.355591884043971,6.549650645186689,3.4231394087567355,0.642273554971707,0.9904358608104189,0.0015532601247804428,0.1379739309461189,0.9010016659966588,580.0713297291511,3787.99988446342,4204.209634033537,3.86592538193894,0.1062767117483825,0.0,19.0,2.0,2.0,136.12026768447967,0.0,0.0,0.0,0.0,0.0,135.53658997280283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.160511162188381,39.79096741395451,0.0,0.0,4.992404732635669,0.0,5.719716975726273,69.87298968829802,0.0,0.0,5.719716975726273,0.0,23.36282483962363,5.043716986591482,0.0,0.0,23.46372998892597,58.71585812379838,7.846317470397728,5.697039313055833,0.0,136.12026768447967,0.6928117481578406,0.7151326849096443,0.6928117481578406,0.7191521225260636,0.0,0.0,0.6177904368925188
414,ZINC40887258,30.0,[H]C1=C(c2c([H])c([H])c([H])c(N([H])[H])c2[H])N=C(c2c([H])c([H])c([H])c(Cl)c2[H])S1,1.0,1.0,False,38.379999999999995,,,286.03314703200033,1.1578947368421053,2.0,2.8947368421052633,275.69899999999996,,,286.78699999999975,0.0,94.0,3.0,84.4114,4.414200000000002,2.267968267540899,1133.4927603730284,22.65181786940711,20.18063995447301,10.753065481419188,13.8945297254643,10.41247811121833,6.212511974155367,3.382275940519976,4.555187035060054,2.114692234105966,3.087846112442991,1.3377841696411694,2.161630416236075,0.56,6.355591884043971,6.549650645186689,3.6078416641998987,0.6430590309823584,0.9904291120818872,0.0013539567930483743,0.1380223675376018,0.862407263061295,636.9533115747533,3979.8850862586487,4614.855714608912,4.011861897491678,0.0011335698547766918,0.0,19.0,2.0,2.0,136.12026768447967,0.0,0.0,0.0,0.0,0.0,135.53658997280283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.16051116218838,39.79096741395451,0.0,0.0,4.992404732635669,0.0,5.719716975726273,69.87298968829802,0.0,0.0,5.719716975726273,0.0,23.36282483962363,5.043716986591482,0.0,0.0,23.46372998892597,58.71585812379838,7.846317470397728,5.697039313055833,0.0,136.12026768447964,0.6928117481578406,0.7151326849096443,0.6928117481578406,0.7191521225260636,0.0,0.0,0.0692430240965177
415,ZINC01401174,25.0,[H]C1=C(C(=O)N([H])C([H])([H])[H])N=C(c2c([H])c([H])c([H])c([H])c2[H])S1,1.0,1.0,False,41.46,,,218.05138394,1.6,2.4,3.1333333333333333,208.20099999999996,,,218.28100000000006,0.0,76.0,2.0,62.719700000000024,1.7673999999999999,2.5171817643907684,802.1261964837358,19.265066523458984,17.210923771927643,8.02742035285537,11.373803783300607,8.70401322219567,4.573296207623437,2.3866428695488553,3.1815894910797056,1.47571584620418,2.2598874880365916,0.8521565761235691,1.5195142858494797,0.22999999999999995,4.482425935618358,5.526174571440046,2.870532917656195,0.5263578192609042,0.9805242191257014,0.0018414143785139788,0.19639820698757285,0.8050394235351832,437.18536844751367,1792.0298886194664,2226.0150698584366,3.194567840843543,0.013398485068755375,0.09090909090909091,15.0,1.0,3.0,106.39825793456015,0.0,0.0,0.0,0.0,0.0,105.39072099239804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.543206267932003,22.712781665334106,0.0,5.309813353288376,4.992404732635669,0.0,6.975826900282246,46.85668807292565,0.0,0.0,5.309813353288376,0.0,11.761884949391115,17.92672361622523,4.794537184071822,0.0,17.900278497228975,46.285641313864325,1.4118420783282006,0.0,0.0,106.39825793456016,0.8389717207878792,0.8306703903735871,0.8389717207878792,0.871915768019671,0.0,0.0,0.07522384963232559
416,ZINC40429828,33.0,[H]C1=C(C([H])([H])[N+]([H])([H])C([H])([H])C([H])([H])[H])N=C(c2c([H])c([H])c(C(F)(F)F)c([H])c2[H])S1,1.0,1.0,False,28.97,,,287.0824305280904,1.4736842105263157,2.210526315789474,2.8421052631578947,273.21799999999996,,,287.3299999999997,0.0,102.0,2.0,70.98840000000001,2.623500000000001,2.6971791844600093,1030.8853003196064,26.11036598507973,22.93656890049146,9.753065481419187,14.51376144365988,11.51404938197754,5.436118771905345,3.0528561719329863,3.847802793463836,1.7977727711730842,2.5819444130054974,1.0406889966580615,1.6663800397173056,0.06,5.358819154067861,6.675756176688889,4.261898764057649,0.6318381093730532,0.9897576401660654,0.0012941271571741703,0.1427578850113063,0.9002580475794383,695.6488337245186,4386.892260277945,4872.927570126329,4.1622232476599095,0.09490873053893105,0.3076923076923077,19.0,2.0,2.0,133.14116490499785,0.0,0.0,0.0,0.0,0.0,131.94450760524253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.74687007629392,16.805601935982597,0.0,0.0,4.992404732635669,13.028190634739154,12.99371936863189,46.37772085695935,0.0,0.0,5.30283810257042,0.0,11.761884949391115,18.03743635522337,6.176298517443475,0.0,34.42789777473231,40.24322260620103,2.8236841566564013,0.0,0.0,133.14116490499785,0.920277237769191,0.9282233604004265,0.920277237769191,0.7813541938692468,1.0,0.0,0.6291570591296461
417,ZINC40999568,26.0,[H]C1=C(C([H])([H])[N+]([H])([H])C([H])([H])[H])N=C(c2c([H])nc([H])c([H])c2[H])S1,1.0,1.0,False,41.86,,,206.07464480408998,1.8571428571428572,2.857142857142857,3.7857142857142856,194.19799999999998,,,206.2940000000001,0.0,72.0,2.0,59.16440000000002,0.6096000000000003,2.5818135960935846,827.5254222073924,20.24012249707665,18.749889076963736,7.5663856578914634,11.624916223326121,9.394316267963651,4.3163856578914634,2.1537039006403305,2.9486505221711803,1.3004062141661432,2.0845778559985546,0.7830619732299814,1.4033655264400056,0.23,3.359149291902644,5.351237049169955,2.6271153457996173,0.5305663909750169,0.9812079310002089,0.002140183652090863,0.19295335224423915,0.8331679109842322,389.29739051611983,1680.976722277248,2017.5725686452424,3.147668610443308,0.07670237853684343,0.2,14.0,2.0,3.0,104.32438144803683,0.0,0.0,0.0,0.0,0.0,103.16400196665793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.834107820929017,16.805601935982597,0.0,4.9839785209472085,4.992404732635669,0.0,13.47268658459819,41.07522237156528,0.0,0.0,5.30283810257042,0.0,11.761884949391115,23.500382092136878,0.0,0.0,19.271037053399194,40.50417561250396,2.8236841566564013,0.0,0.0,104.32438144803683,0.8103978759423267,0.809884845165973,0.8103978759423267,0.84179222676282,1.0,0.0,0.4484644776847784
